operator_id,total_incoming_calls,missed_calls,missed_call_rate,avg_waiting_time,total_outgoing_calls,tipo_operador,high_missed_calls,high_waiting_time,low_outgoing_activity,criteria_failed,classification,effective_operator
925826.0,157.0,1.0,0.6369426751592357,6.942675159235669,510.0,Mixto,False,False,False,0,Desempeño Esperado,True
925828.0,160.0,0.0,0.0,6.25,429.0,Mixto,False,False,False,0,Desempeño Esperado,True
925922.0,418.0,10.0,2.3923444976076556,6.7272727272727275,19603.0,Mixto,True,False,False,1,Desempeño Bajo,False
926184.0,36.0,0.0,0.0,10.75,31.0,Mixto,False,False,False,0,Desempeño Esperado,True
926214.0,3.0,0.0,0.0,9.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
926312.0,10.0,0.0,0.0,13.5,130.0,Mixto,False,False,False,0,Desempeño Esperado,True
926486.0,14.0,0.0,0.0,8.428571428571429,2280.0,Mixto,False,False,False,0,Desempeño Esperado,True
926490.0,11.0,1.0,9.090909090909092,22.363636363636363,133.0,Mixto,True,True,False,2,Desempeño Deficiente,False
926872.0,24.0,3.0,12.5,0.7916666666666666,7.0,Mixto,True,False,True,2,Desempeño Deficiente,False
927070.0,32.0,0.0,0.0,44.21875,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
927142.0,4.0,0.0,0.0,3.75,3.0,Mixto,False,False,True,1,Desempeño Bajo,False
927908.0,5.0,0.0,0.0,2.6,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
927910.0,23.0,1.0,4.3478260869565215,2.5652173913043477,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
927912.0,17.0,1.0,5.88235294117647,2.7058823529411766,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
927916.0,134.0,0.0,0.0,2.0522388059701493,426.0,Mixto,False,False,False,0,Desempeño Esperado,True
928022.0,4.0,0.0,0.0,15.5,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
928092.0,5.0,0.0,0.0,47.2,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
928142.0,7.0,0.0,0.0,13.714285714285714,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
928202.0,25.0,0.0,0.0,14.84,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
928228.0,,,,,47.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
928282.0,,,,,2.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
928284.0,,,,,2.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
928312.0,18.0,0.0,0.0,14.5,1851.0,Mixto,False,False,False,0,Desempeño Esperado,True
928382.0,9.0,1.0,11.11111111111111,3.0,9.0,Mixto,True,False,True,2,Desempeño Deficiente,False
928404.0,5.0,0.0,0.0,15.4,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
928518.0,,,,,312.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
928886.0,53.0,1.0,1.8867924528301887,8.566037735849056,681.0,Mixto,True,False,False,1,Desempeño Bajo,False
928888.0,314.0,1.0,0.3184713375796179,8.038216560509554,553.0,Mixto,False,False,False,0,Desempeño Esperado,True
928926.0,1.0,0.0,0.0,5.0,15.0,Mixto,False,False,False,0,Desempeño Esperado,True
929228.0,1.0,0.0,0.0,24.0,87.0,Mixto,False,True,False,1,Desempeño Bajo,False
929332.0,36.0,0.0,0.0,14.88888888888889,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
929340.0,8.0,0.0,0.0,43.625,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
929424.0,1266.0,5.0,0.3949447077409162,1.311216429699842,3963.0,Mixto,False,False,False,0,Desempeño Esperado,True
929426.0,,,,,11189.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
929428.0,,,,,23754.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
929542.0,,,,,2.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
929544.0,,,,,66.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
929622.0,12.0,0.0,0.0,13.5,4.0,Mixto,False,False,True,1,Desempeño Bajo,False
929626.0,35.0,0.0,0.0,12.514285714285714,20.0,Mixto,False,False,False,0,Desempeño Esperado,True
929876.0,36.0,1.0,2.7777777777777777,13.666666666666666,78.0,Mixto,True,False,False,1,Desempeño Bajo,False
929884.0,31.0,0.0,0.0,15.806451612903226,25.0,Mixto,False,False,False,0,Desempeño Esperado,True
930020.0,85.0,5.0,5.88235294117647,8.270588235294118,555.0,Mixto,True,False,False,1,Desempeño Bajo,False
930186.0,5.0,0.0,0.0,5.4,53.0,Mixto,False,False,False,0,Desempeño Esperado,True
930242.0,4.0,1.0,25.0,17.25,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
930264.0,4.0,0.0,0.0,9.75,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
930326.0,10.0,0.0,0.0,11.7,1.0,Mixto,False,False,True,1,Desempeño Bajo,False
930510.0,2.0,0.0,0.0,22.0,2.0,Mixto,False,True,True,2,Desempeño Deficiente,False
930524.0,,,,,28.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
930582.0,1.0,0.0,0.0,16.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
930586.0,,,,,224.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
930590.0,,,,,62.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
930594.0,2.0,0.0,0.0,10.5,53.0,Mixto,False,False,False,0,Desempeño Esperado,True
930660.0,4.0,0.0,0.0,6.5,19.0,Mixto,False,False,False,0,Desempeño Esperado,True
930662.0,,,,,23.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
930690.0,2.0,0.0,0.0,6.5,4.0,Mixto,False,False,True,1,Desempeño Bajo,False
930692.0,,,,,6.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
930814.0,11.0,0.0,0.0,15.909090909090908,3.0,Mixto,False,False,True,1,Desempeño Bajo,False
930816.0,4.0,0.0,0.0,12.75,1.0,Mixto,False,False,True,1,Desempeño Bajo,False
930818.0,3.0,0.0,0.0,13.666666666666666,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
930820.0,5.0,0.0,0.0,14.2,1.0,Mixto,False,False,True,1,Desempeño Bajo,False
930908.0,34.0,0.0,0.0,5.705882352941177,40.0,Mixto,False,False,False,0,Desempeño Esperado,True
930910.0,1.0,0.0,0.0,5.0,12.0,Mixto,False,False,False,0,Desempeño Esperado,True
930912.0,,,,,215.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
930914.0,,,,,314.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
931458.0,2078.0,12.0,0.5774783445620789,17.065447545717035,2363.0,Mixto,False,False,False,0,Desempeño Esperado,True
931914.0,31.0,0.0,0.0,16.451612903225808,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
932050.0,,,,,145.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
932088.0,,,,,12.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
932246.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
932292.0,6.0,0.0,0.0,14.666666666666666,97.0,Mixto,False,False,False,0,Desempeño Esperado,True
932304.0,2.0,0.0,0.0,20.0,44.0,Mixto,False,False,False,0,Desempeño Esperado,True
932460.0,25.0,1.0,4.0,16.72,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
932498.0,1.0,0.0,0.0,11.0,274.0,Mixto,False,False,False,0,Desempeño Esperado,True
932500.0,8.0,0.0,0.0,18.0,1167.0,Mixto,False,False,False,0,Desempeño Esperado,True
932502.0,4.0,0.0,0.0,15.75,755.0,Mixto,False,False,False,0,Desempeño Esperado,True
932672.0,7.0,0.0,0.0,1.4285714285714286,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
932676.0,,,,,4.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
932750.0,12.0,0.0,0.0,9.583333333333334,17.0,Mixto,False,False,False,0,Desempeño Esperado,True
932754.0,2.0,0.0,0.0,5.5,3.0,Mixto,False,False,True,1,Desempeño Bajo,False
932798.0,98.0,1.0,1.0204081632653061,9.806122448979592,10.0,Mixto,True,False,True,2,Desempeño Deficiente,False
932836.0,21.0,0.0,0.0,12.857142857142858,305.0,Mixto,False,False,False,0,Desempeño Esperado,True
932856.0,,,,,4.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
933070.0,67.0,1.0,1.4925373134328357,6.507462686567164,782.0,Mixto,True,False,False,1,Desempeño Bajo,False
933244.0,2.0,0.0,0.0,9.0,84.0,Mixto,False,False,False,0,Desempeño Esperado,True
933452.0,,,,,4.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
933804.0,25.0,0.0,0.0,13.84,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
933806.0,,,,,336.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
933810.0,,,,,107.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
933832.0,23.0,0.0,0.0,25.652173913043477,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
933986.0,14.0,1.0,7.142857142857142,13.142857142857142,10.0,Mixto,True,False,True,2,Desempeño Deficiente,False
933996.0,4.0,0.0,0.0,25.5,11.0,Mixto,False,True,False,1,Desempeño Bajo,False
934000.0,8.0,0.0,0.0,15.25,2.0,Mixto,False,False,True,1,Desempeño Bajo,False
934074.0,37.0,1.0,2.7027027027027026,14.432432432432432,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
934076.0,11.0,1.0,9.090909090909092,28.272727272727273,,Solo entrantes,True,True,False,2,Desempeño Deficiente,False
934098.0,6.0,2.0,33.33333333333333,26.5,,Solo entrantes,True,True,False,2,Desempeño Deficiente,False
934170.0,8.0,0.0,0.0,10.25,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
934188.0,6.0,0.0,0.0,17.333333333333332,2.0,Mixto,False,False,True,1,Desempeño Bajo,False
934424.0,6.0,0.0,0.0,27.333333333333332,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
934426.0,,,,,222.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
934428.0,36.0,0.0,0.0,23.61111111111111,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
934430.0,28.0,1.0,3.571428571428571,27.642857142857142,,Solo entrantes,True,True,False,2,Desempeño Deficiente,False
934432.0,8.0,0.0,0.0,35.875,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
934476.0,1.0,0.0,0.0,13.0,10.0,Mixto,False,False,True,1,Desempeño Bajo,False
934534.0,127.0,2.0,1.574803149606299,18.503937007874015,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
934608.0,9.0,0.0,0.0,13.333333333333334,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
935216.0,2.0,0.0,0.0,5.0,33.0,Mixto,False,False,False,0,Desempeño Esperado,True
935244.0,2.0,0.0,0.0,19.0,27.0,Mixto,False,False,False,0,Desempeño Esperado,True
935246.0,,,,,4.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
935264.0,4.0,0.0,0.0,7.0,55.0,Mixto,False,False,False,0,Desempeño Esperado,True
935268.0,5.0,0.0,0.0,9.6,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
935348.0,147.0,1.0,0.6802721088435374,7.727891156462585,169.0,Mixto,True,False,False,1,Desempeño Bajo,False
935394.0,1.0,0.0,0.0,7.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
935548.0,19.0,0.0,0.0,10.894736842105264,3.0,Mixto,False,False,True,1,Desempeño Bajo,False
935870.0,8.0,0.0,0.0,12.875,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
935956.0,2.0,0.0,0.0,52.5,1.0,Mixto,False,True,True,2,Desempeño Deficiente,False
935958.0,35.0,1.0,2.857142857142857,22.257142857142856,,Solo entrantes,True,True,False,2,Desempeño Deficiente,False
936110.0,156.0,0.0,0.0,15.692307692307692,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
936296.0,,,,,4.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
936324.0,28.0,0.0,0.0,14.0,95.0,Mixto,False,False,False,0,Desempeño Esperado,True
936382.0,1.0,0.0,0.0,39.0,390.0,Mixto,False,True,False,1,Desempeño Bajo,False
936514.0,81.0,1.0,1.2345679012345678,18.88888888888889,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
936984.0,70.0,0.0,0.0,13.82857142857143,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
937156.0,,,,,65.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
937352.0,,,,,31.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
937362.0,5.0,0.0,0.0,50.6,5.0,Mixto,False,True,True,2,Desempeño Deficiente,False
937366.0,3.0,0.0,0.0,53.666666666666664,2.0,Mixto,False,True,True,2,Desempeño Deficiente,False
937368.0,22.0,4.0,18.181818181818183,24.136363636363637,10.0,Mixto,True,True,True,3,Desempeño Crítico,False
937370.0,1.0,0.0,0.0,7.0,5.0,Mixto,False,False,True,1,Desempeño Bajo,False
937372.0,,,,,1171.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
937374.0,25.0,0.0,0.0,35.8,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
937422.0,,,,,36.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
937428.0,,,,,8.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
937430.0,,,,,33.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
937432.0,3.0,1.0,33.33333333333333,12.0,19.0,Mixto,True,False,False,1,Desempeño Bajo,False
937604.0,7.0,0.0,0.0,11.428571428571429,52.0,Mixto,False,False,False,0,Desempeño Esperado,True
937650.0,,,,,91.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
937678.0,16.0,0.0,0.0,11.875,159.0,Mixto,False,False,False,0,Desempeño Esperado,True
937708.0,190.0,0.0,0.0,13.16842105263158,648.0,Mixto,False,False,False,0,Desempeño Esperado,True
937710.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
937716.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
937720.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
937732.0,116.0,2.0,1.7241379310344827,17.637931034482758,191.0,Mixto,True,False,False,1,Desempeño Bajo,False
937736.0,284.0,2.0,0.7042253521126761,13.112676056338028,1153.0,Mixto,True,False,False,1,Desempeño Bajo,False
937742.0,16.0,0.0,0.0,16.25,3.0,Mixto,False,False,True,1,Desempeño Bajo,False
937750.0,57.0,1.0,1.7543859649122806,13.017543859649123,46.0,Mixto,True,False,False,1,Desempeño Bajo,False
937752.0,412.0,0.0,0.0,10.91747572815534,1616.0,Mixto,False,False,False,0,Desempeño Esperado,True
937760.0,292.0,1.0,0.3424657534246575,11.681506849315069,727.0,Mixto,False,False,False,0,Desempeño Esperado,True
937762.0,96.0,1.0,1.0416666666666665,13.333333333333334,196.0,Mixto,True,False,False,1,Desempeño Bajo,False
937770.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
937772.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
937774.0,140.0,0.0,0.0,6.85,138.0,Mixto,False,False,False,0,Desempeño Esperado,True
937778.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
937780.0,160.0,2.0,1.25,11.04375,783.0,Mixto,True,False,False,1,Desempeño Bajo,False
937782.0,25.0,0.0,0.0,13.36,26.0,Mixto,False,False,False,0,Desempeño Esperado,True
937786.0,3.0,0.0,0.0,9.0,12.0,Mixto,False,False,False,0,Desempeño Esperado,True
937788.0,125.0,0.0,0.0,11.256,472.0,Mixto,False,False,False,0,Desempeño Esperado,True
937808.0,127.0,1.0,0.7874015748031495,10.795275590551181,811.0,Mixto,True,False,False,1,Desempeño Bajo,False
937810.0,80.0,0.0,0.0,8.9375,274.0,Mixto,False,False,False,0,Desempeño Esperado,True
937812.0,166.0,1.0,0.6024096385542169,13.602409638554217,187.0,Mixto,False,False,False,0,Desempeño Esperado,True
937854.0,164.0,0.0,0.0,9.182926829268293,553.0,Mixto,False,False,False,0,Desempeño Esperado,True
937856.0,11.0,0.0,0.0,10.909090909090908,28.0,Mixto,False,False,False,0,Desempeño Esperado,True
937860.0,224.0,5.0,2.232142857142857,8.678571428571429,1424.0,Mixto,True,False,False,1,Desempeño Bajo,False
937862.0,122.0,0.0,0.0,11.631147540983607,353.0,Mixto,False,False,False,0,Desempeño Esperado,True
937864.0,48.0,1.0,2.083333333333333,10.3125,49.0,Mixto,True,False,False,1,Desempeño Bajo,False
937868.0,63.0,1.0,1.5873015873015872,11.0,250.0,Mixto,True,False,False,1,Desempeño Bajo,False
937870.0,,,,,13.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
937872.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
937874.0,19.0,1.0,5.263157894736842,9.052631578947368,131.0,Mixto,True,False,False,1,Desempeño Bajo,False
937880.0,7.0,0.0,0.0,9.285714285714286,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
937888.0,193.0,0.0,0.0,8.2279792746114,972.0,Mixto,False,False,False,0,Desempeño Esperado,True
937898.0,9.0,2.0,22.22222222222222,7.555555555555555,32.0,Mixto,True,False,False,1,Desempeño Bajo,False
937900.0,,,,,4.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
937902.0,247.0,1.0,0.4048582995951417,11.82591093117409,899.0,Mixto,False,False,False,0,Desempeño Esperado,True
937956.0,773.0,24.0,3.1047865459249677,1.3311772315653299,1.0,Mixto,True,False,True,2,Desempeño Deficiente,False
937958.0,292.0,8.0,2.73972602739726,7.0479452054794525,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
937960.0,204.0,2.0,0.9803921568627451,11.049019607843137,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
937962.0,106.0,3.0,2.8301886792452833,17.28301886792453,,Solo entrantes,True,False,False,1,Desempeño Bajo,False
937966.0,243.0,2.0,0.823045267489712,8.419753086419753,819.0,Mixto,True,False,False,1,Desempeño Bajo,False
937980.0,82.0,0.0,0.0,10.439024390243903,145.0,Mixto,False,False,False,0,Desempeño Esperado,True
937984.0,24.0,0.0,0.0,9.5,39.0,Mixto,False,False,False,0,Desempeño Esperado,True
937988.0,72.0,0.0,0.0,10.694444444444445,274.0,Mixto,False,False,False,0,Desempeño Esperado,True
938022.0,14.0,0.0,0.0,10.785714285714286,265.0,Mixto,False,False,False,0,Desempeño Esperado,True
938070.0,,,,,671.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
938072.0,,,,,472.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
938074.0,,,,,611.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
938078.0,,,,,750.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
938080.0,,,,,660.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
938414.0,93.0,2.0,2.1505376344086025,23.086021505376344,46.0,Mixto,True,True,False,2,Desempeño Deficiente,False
938432.0,9.0,0.0,0.0,20.444444444444443,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
938612.0,64.0,0.0,0.0,5.34375,125.0,Mixto,False,False,False,0,Desempeño Esperado,True
938614.0,33.0,1.0,3.0303030303030303,6.212121212121212,29.0,Mixto,True,False,False,1,Desempeño Bajo,False
938842.0,,,,,90.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
938896.0,1058.0,5.0,0.4725897920604915,7.733459357277883,2272.0,Mixto,False,False,False,0,Desempeño Esperado,True
939212.0,8.0,0.0,0.0,18.625,9.0,Mixto,False,False,True,1,Desempeño Bajo,False
939218.0,11.0,0.0,0.0,7.909090909090909,359.0,Mixto,False,False,False,0,Desempeño Esperado,True
939222.0,34.0,0.0,0.0,12.117647058823529,873.0,Mixto,False,False,False,0,Desempeño Esperado,True
939224.0,32.0,1.0,3.125,16.09375,1341.0,Mixto,True,False,False,1,Desempeño Bajo,False
939236.0,,,,,5.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
939370.0,482.0,4.0,0.8298755186721992,18.948132780082986,491.0,Mixto,True,False,False,1,Desempeño Bajo,False
939376.0,261.0,1.0,0.38314176245210724,14.203065134099617,1075.0,Mixto,False,False,False,0,Desempeño Esperado,True
939470.0,19.0,0.0,0.0,13.526315789473685,729.0,Mixto,False,False,False,0,Desempeño Esperado,True
939474.0,187.0,0.0,0.0,14.529411764705882,561.0,Mixto,False,False,False,0,Desempeño Esperado,True
939476.0,40.0,1.0,2.5,9.275,716.0,Mixto,True,False,False,1,Desempeño Bajo,False
939478.0,19.0,1.0,5.263157894736842,28.263157894736842,105.0,Mixto,True,True,False,2,Desempeño Deficiente,False
939684.0,17.0,0.0,0.0,12.941176470588236,131.0,Mixto,False,False,False,0,Desempeño Esperado,True
939698.0,2.0,0.0,0.0,13.0,1.0,Mixto,False,False,True,1,Desempeño Bajo,False
939706.0,519.0,4.0,0.7707129094412332,9.210019267822736,1023.0,Mixto,True,False,False,1,Desempeño Bajo,False
939708.0,10.0,1.0,10.0,12.4,36.0,Mixto,True,False,False,1,Desempeño Bajo,False
939716.0,8.0,0.0,0.0,5.0,16.0,Mixto,False,False,False,0,Desempeño Esperado,True
939718.0,,,,,10.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
939736.0,,,,,19.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
939738.0,,,,,634.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
939762.0,808.0,0.0,0.0,16.986386138613863,1878.0,Mixto,False,False,False,0,Desempeño Esperado,True
939886.0,,,,,281.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
940430.0,64.0,1.0,1.5625,0.953125,27.0,Mixto,True,False,False,1,Desempeño Bajo,False
940432.0,139.0,0.0,0.0,7.39568345323741,166.0,Mixto,False,False,False,0,Desempeño Esperado,True
940434.0,126.0,0.0,0.0,4.944444444444445,133.0,Mixto,False,False,False,0,Desempeño Esperado,True
940436.0,30.0,0.0,0.0,10.833333333333334,6.0,Mixto,False,False,True,1,Desempeño Bajo,False
940438.0,62.0,0.0,0.0,5.451612903225806,374.0,Mixto,False,False,False,0,Desempeño Esperado,True
940440.0,46.0,0.0,0.0,11.282608695652174,14.0,Mixto,False,False,False,0,Desempeño Esperado,True
940442.0,196.0,3.0,1.530612244897959,0.6836734693877551,297.0,Mixto,True,False,False,1,Desempeño Bajo,False
940456.0,26.0,0.0,0.0,8.23076923076923,32.0,Mixto,False,False,False,0,Desempeño Esperado,True
940458.0,23.0,0.0,0.0,31.17391304347826,66.0,Mixto,False,True,False,1,Desempeño Bajo,False
940460.0,,,,,82.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
940474.0,,,,,26.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
940486.0,,,,,23.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
940508.0,2.0,0.0,0.0,41.5,,Solo entrantes,False,True,False,1,Desempeño Bajo,False
940512.0,1.0,0.0,0.0,19.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
940514.0,1.0,0.0,0.0,11.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
940568.0,3.0,0.0,0.0,6.0,7.0,Mixto,False,False,True,1,Desempeño Bajo,False
940588.0,2127.0,30.0,1.4104372355430184,3.1104842501175365,67.0,Mixto,True,False,False,1,Desempeño Bajo,False
940596.0,1.0,0.0,0.0,4.0,406.0,Mixto,False,False,False,0,Desempeño Esperado,True
940610.0,1.0,0.0,0.0,4.0,1.0,Mixto,False,False,True,1,Desempeño Bajo,False
940614.0,145.0,3.0,2.0689655172413794,3.2482758620689656,426.0,Mixto,True,False,False,1,Desempeño Bajo,False
940616.0,578.0,6.0,1.0380622837370241,5.532871972318339,2393.0,Mixto,True,False,False,1,Desempeño Bajo,False
940622.0,677.0,16.0,2.363367799113737,4.518463810930576,718.0,Mixto,True,False,False,1,Desempeño Bajo,False
940624.0,572.0,6.0,1.048951048951049,5.6678321678321675,1166.0,Mixto,True,False,False,1,Desempeño Bajo,False
940630.0,1985.0,17.0,0.8564231738035265,4.096725440806045,127.0,Mixto,True,False,False,1,Desempeño Bajo,False
940634.0,432.0,6.0,1.3888888888888888,7.74537037037037,1623.0,Mixto,True,False,False,1,Desempeño Bajo,False
940652.0,414.0,9.0,2.1739130434782608,4.147342995169082,860.0,Mixto,True,False,False,1,Desempeño Bajo,False
940658.0,862.0,10.0,1.160092807424594,4.8503480278422275,1726.0,Mixto,True,False,False,1,Desempeño Bajo,False
940772.0,2.0,0.0,0.0,4.5,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
940782.0,,,,,8.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
940788.0,,,,,11.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
940802.0,,,,,5.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
940814.0,,,,,2.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
940828.0,1.0,0.0,0.0,2.0,7.0,Mixto,False,False,True,1,Desempeño Bajo,False
940842.0,,,,,2.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
940848.0,,,,,2.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
940952.0,141.0,0.0,0.0,12.865248226950355,110.0,Mixto,False,False,False,0,Desempeño Esperado,True
940968.0,18.0,0.0,0.0,17.38888888888889,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
941192.0,,,,,1139.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
941384.0,48.0,0.0,0.0,11.5625,655.0,Mixto,False,False,False,0,Desempeño Esperado,True
941390.0,1.0,0.0,0.0,5.0,369.0,Mixto,False,False,False,0,Desempeño Esperado,True
941628.0,1.0,0.0,0.0,19.0,147.0,Mixto,False,False,False,0,Desempeño Esperado,True
941736.0,,,,,10.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
941740.0,,,,,8.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
941786.0,3.0,0.0,0.0,13.0,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
941810.0,,,,,4.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
941816.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
941826.0,,,,,1.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
941838.0,,,,,9.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
941842.0,,,,,3.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
941844.0,7.0,1.0,14.285714285714285,16.714285714285715,11.0,Mixto,True,False,False,1,Desempeño Bajo,False
942174.0,,,,,6.0,Solo salientes,False,False,True,1,Desempeño Deficiente,False
942214.0,2.0,0.0,0.0,10.5,,Solo entrantes,False,False,False,0,Desempeño Esperado,True
943050.0,,,,,73.0,Solo salientes,False,False,False,0,Desempeño Esperado,True
943066.0,89.0,0.0,0.0,13.269662921348315,171.0,Mixto,False,False,False,0,Desempeño Esperado,True
943818.0,1.0,0.0,0.0,5.0,22.0,Mixto,False,False,False,0,Desempeño Esperado,True
944210.0,114.0,0.0,0.0,36.62280701754386,46.0,Mixto,False,True,False,1,Desempeño Bajo,False
944216.0,235.0,24.0,10.212765957446807,35.60851063829787,133.0,Mixto,True,True,False,2,Desempeño Deficiente,False
944218.0,245.0,15.0,6.122448979591836,36.71836734693878,164.0,Mixto,True,True,False,2,Desempeño Deficiente,False
944220.0,265.0,18.0,6.7924528301886795,36.06792452830189,221.0,Mixto,True,True,False,2,Desempeño Deficiente,False
944222.0,185.0,17.0,9.18918918918919,33.87567567567567,344.0,Mixto,True,True,False,2,Desempeño Deficiente,False
944226.0,180.0,30.0,16.666666666666664,42.66111111111111,109.0,Mixto,True,True,False,2,Desempeño Deficiente,False
